Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
740.0,-0.984,0.004,0.277,0.327,0.404,-0.375,-0.995,0.216,0.006,-0.11,-2.14,1.15,-0.854,-0.032,0.549,0.993,-1.2,0.807,-0.92,-0.085,0.466,0.41,-1.867,-0.877
760.0,-0.983,0.003,0.274,0.103,0.908,-0.505,-0.997,0.217,0.003,-0.035,-2.065,1.012,-0.849,-0.037,0.553,3.141,-1.356,0.282,-0.923,-0.081,0.468,1.445,-1.463,-0.906
780.0,-0.985,0.007,0.279,-0.084,1.117,-0.564,-0.995,0.215,0.001,0.0,-2.064,1.031,-0.858,-0.023,0.557,3.817,-1.744,0.505,-0.923,-0.079,0.47,6.197,-1.365,-1.366
800.0,-0.99,0.005,0.287,-0.49,0.35,-0.7,-0.999,0.215,0.001,0.0,-2.161,1.19,-0.855,-0.015,0.551,3.15,-2.03,1.12,-0.919,-0.079,0.475,14.354,-1.33,-2.447
820.0,-0.979,0.003,0.276,-0.49,-0.56,-0.84,-0.993,0.214,0.003,-0.008,-2.054,1.19,-0.852,-0.031,0.54,2.38,-2.38,0.56,-0.92,-0.071,0.469,0.085,-1.33,-3.302
840.0,-0.981,0.003,0.276,-0.35,-0.7,-0.91,-0.996,0.218,0.0,-0.07,-2.24,1.196,-0.851,-0.021,0.552,1.47,-1.82,-0.56,-0.915,-0.065,0.46,0.062,-1.322,-2.494
860.0,-0.987,0.008,0.274,0.219,-0.768,-1.166,-0.994,0.215,0.004,-0.079,-2.24,1.271,-0.855,-0.016,0.546,1.133,-1.82,-1.494,-0.912,-0.076,0.477,1.379,-1.155,-1.6
880.0,-0.986,0.004,0.271,0.471,-0.378,-1.259,-0.995,0.22,0.005,-0.207,-2.236,1.327,-0.863,-0.005,0.532,1.434,-1.724,-0.392,-0.912,-0.073,0.48,-0.892,-1.549,-1.6
900.0,-0.988,0.0,0.274,0.678,-0.221,-1.024,-0.995,0.216,0.001,-0.124,-2.173,1.25,-0.868,-0.003,0.521,1.238,-1.193,1.743,-0.922,-0.074,0.477,-2.38,-1.89,-3.22
920.0,-0.99,0.001,0.274,0.426,-0.392,-1.075,-0.994,0.221,0.004,-0.001,-2.24,1.19,-0.873,-0.001,0.534,-0.061,-0.405,3.852,-0.934,-0.096,0.474,-4.27,-1.54,-3.22
940.0,-0.992,0.008,0.277,0.557,-0.682,-1.185,-0.995,0.218,0.004,-0.278,-1.962,1.19,-0.867,-0.004,0.544,0.735,1.391,5.605,-0.935,-0.107,0.497,-2.17,-1.82,-1.54
960.0,-0.992,0.007,0.277,0.925,-0.54,-1.064,-0.994,0.221,0.002,-0.28,-1.96,1.05,-0.876,0.015,0.538,-0.94,1.108,8.455,-0.937,-0.083,0.507,-2.672,-2.652,-0.634
980.0,-0.986,0.001,0.275,0.578,0.009,-0.797,-0.993,0.218,0.004,-0.071,-1.682,0.98,-0.874,-0.02,0.524,-2.033,0.725,8.56,-0.926,-0.058,0.495,-11.868,-4.764,-1.549
1000.0,-0.986,0.0,0.275,0.533,-0.011,-0.53,-0.994,0.219,0.002,-0.35,-1.75,0.98,-0.864,-0.038,0.526,-1.19,0.071,7.087,-0.916,-0.071,0.478,-14.087,-6.243,-2.298
1020.0,-0.987,0.0,0.272,0.891,-0.04,-0.632,-0.998,0.215,0.003,-0.42,-1.68,0.98,-0.852,-0.037,0.53,3.102,-0.458,3.426,-0.917,-0.087,0.47,-14.942,-7.415,-2.246
1040.0,-0.983,0.005,0.276,0.888,0.283,-0.7,-0.992,0.217,-0.001,-0.226,-1.745,0.98,-0.848,-0.022,0.524,6.057,-0.414,1.523,-0.904,-0.095,0.437,-0.194,-8.664,-3.565
1060.0,-0.981,0.009,0.273,0.393,0.21,-0.847,-0.993,0.218,0.001,-0.335,-1.625,0.93,-0.849,-0.008,0.528,5.621,-0.055,1.792,-0.876,-0.145,0.452,-7.535,-5.146,-4.906
1080.0,-0.982,0.009,0.265,0.038,0.152,-1.111,-0.996,0.216,-0.002,0.0,-1.61,0.77,-0.855,-0.0,0.532,4.909,0.187,3.763,-0.892,-0.132,0.452,6.988,-1.802,-6.37
1100.0,-0.98,0.003,0.268,-0.063,0.94,-1.281,-0.994,0.213,-0.001,0.109,-1.663,0.822,-0.86,0.001,0.524,4.98,0.673,3.844,-0.892,-0.092,0.441,9.469,-0.521,-6.315
1120.0,-0.981,-0.002,0.262,-0.293,1.885,-1.33,-1.002,0.218,-0.0,0.506,-1.79,1.031,-0.862,-0.008,0.537,2.918,1.271,2.077,-0.913,-0.077,0.447,5.149,-0.906,-6.022
1140.0,-0.985,-0.0,0.225,-2.277,5.827,-1.389,-1.0,0.217,0.002,0.628,-1.953,0.996,-0.861,-0.013,0.561,0.23,1.477,0.002,-0.923,-0.112,0.45,9.597,0.947,-6.108
1160.0,-0.998,0.004,0.205,-6.089,16.384,-2.319,-0.993,0.216,0.003,0.592,-1.715,0.806,-0.854,-0.037,0.575,-0.324,2.136,-1.867,-0.932,-0.109,0.428,15.937,2.95,-7.47
1180.0,-1.028,0.006,0.284,-5.669,18.447,-3.37,-0.993,0.211,0.0,0.394,-1.495,0.806,-0.881,-0.048,0.587,-1.545,0.956,-2.117,-0.892,-0.135,0.463,37.369,9.104,-11.048
1200.0,-1.001,0.01,0.325,-2.513,9.425,-2.286,-0.992,0.213,-0.006,0.063,-1.59,0.924,-0.877,-0.046,0.583,-4.449,-1.438,-3.572,-0.925,-0.08,0.46,54.062,12.155,-11.588
1220.0,-0.961,-0.001,0.297,0.845,1.776,-1.776,-0.993,0.214,-0.006,-0.043,-1.964,1.224,-0.858,-0.047,0.561,-6.363,-4.445,-5.882,-0.96,-0.005,0.453,53.316,11.885,-9.493
1240.0,-0.955,-0.007,0.237,2.589,0.023,-1.688,-1.001,0.217,-0.005,-0.589,-2.413,1.526,-0.849,-0.054,0.533,-3.181,-5.985,-7.623,-0.96,0.036,0.47,35.499,8.298,-5.154
1260.0,-0.983,-0.0,0.228,2.268,1.345,-1.333,-0.996,0.217,0.001,-0.768,-2.725,1.609,-0.852,-0.044,0.521,3.794,-5.507,-8.163,-0.944,0.003,0.49,13.843,4.866,-0.584
1280.0,-1.006,0.006,0.237,0.809,3.314,-1.604,-0.996,0.221,0.001,-0.666,-2.438,1.51,-0.868,-0.021,0.513,7.923,-3.728,-8.369,-0.927,-0.029,0.477,0.901,2.268,3.29
1300.0,-1.014,0.01,0.261,0.645,3.765,-1.68,-0.995,0.221,0.001,-0.547,-2.33,1.299,-0.876,0.01,0.501,8.287,-3.499,-8.522,-0.929,-0.054,0.465,-7.363,0.697,5.164
1320.0,-1.013,-0.001,0.27,1.917,0.695,-1.652,-0.996,0.217,0.001,-0.122,-2.265,1.31,-0.871,0.025,0.49,4.97,-2.939,-8.061,-0.931,-0.089,0.454,-9.953,-0.541,6.427
1340.0,-0.989,-0.006,0.234,0.703,0.271,-1.273,-0.993,0.217,-0.001,-0.05,-2.198,1.204,-0.855,0.033,0.502,0.235,-1.324,-6.055,-0.933,-0.108,0.456,-10.978,-0.77,6.401
1360.0,-0.987,-0.008,0.225,-0.186,3.023,-1.423,-0.994,0.216,-0.003,0.181,-2.091,1.006,-0.86,0.03,0.508,-2.579,0.202,-3.605,-0.932,-0.109,0.455,-11.473,-0.816,5.106
1380.0,-0.993,-0.001,0.247,0.123,3.522,-1.46,-0.993,0.218,0.002,0.238,-1.828,0.98,-0.859,0.008,0.494,-0.473,1.225,-1.72,-0.929,-0.096,0.443,-13.233,-1.604,3.304
1400.0,-0.99,-0.002,0.256,0.42,2.052,-1.126,-0.994,0.218,0.005,0.025,-1.569,0.98,-0.863,0.008,0.495,1.114,1.781,0.193,-0.923,-0.098,0.433,-15.237,-2.155,1.595
1420.0,-0.989,-0.006,0.253,0.42,0.052,-0.632,-0.995,0.218,-0.0,-0.122,-1.325,0.859,-0.86,0.005,0.495,2.588,2.507,0.999,-0.92,-0.112,0.423,-14.331,-1.897,0.591
1440.0,-0.998,-0.006,0.238,1.115,-0.628,-0.76,-0.996,0.218,-0.002,-0.14,-1.34,0.77,-0.865,0.025,0.515,2.409,2.974,1.106,-0.919,-0.119,0.42,-8.867,-0.307,0.319
1460.0,-0.998,0.007,0.235,0.98,0.14,-1.05,-0.993,0.217,0.0,-0.04,-1.366,0.72,-0.866,0.012,0.528,1.629,3.285,1.294,-0.92,-0.115,0.436,-0.563,2.671,0.256
1480.0,-1.001,0.003,0.24,0.42,0.262,-0.876,-0.993,0.217,-0.003,-0.185,-1.085,0.7,-0.87,0.007,0.517,2.704,3.222,3.473,-0.926,-0.095,0.436,1.077,3.735,-0.1
1500.0,-1.002,0.0,0.248,0.42,-0.443,-0.631,-0.994,0.216,-0.005,-0.28,-1.133,0.669,-0.874,-0.005,0.509,5.062,3.288,4.536,-0.92,-0.107,0.434,3.262,5.061,-0.937
1520.0,-0.999,-0.002,0.242,0.559,-2.129,-0.894,-0.995,0.214,-0.004,-0.26,-1.31,0.669,-0.882,0.002,0.538,4.517,3.111,4.55,-0.919,-0.132,0.446,16.37,8.708,-1.8
1540.0,-0.992,0.005,0.234,0.21,-2.59,-1.26,-0.996,0.216,-0.003,-0.388,-1.26,0.731,-0.872,0.0,0.541,2.313,2.524,3.836,-0.926,-0.096,0.449,26.943,9.45,-2.807
1560.0,-0.993,0.005,0.231,-0.566,-2.515,-1.336,-0.994,0.217,-0.004,-0.828,-1.238,0.673,-0.878,-0.013,0.532,0.525,1.615,3.501,-0.938,-0.047,0.457,27.503,8.507,-3.342
1580.0,-0.993,0.004,0.232,-0.63,-2.38,-1.54,-0.994,0.214,-0.005,-0.662,-1.204,0.77,-0.871,-0.026,0.525,0.14,2.17,3.57,-0.95,-0.026,0.464,17.501,5.407,-3.532
1600.0,-0.993,0.001,0.236,-0.413,-2.641,-1.726,-0.995,0.215,-0.006,-0.49,-1.316,0.792,-0.877,-0.04,0.517,2.743,1.767,3.114,-0.954,-0.029,0.46,6.036,2.254,-3.412
1620.0,-0.994,0.003,0.248,0.021,-3.591,-1.816,-0.994,0.214,-0.003,-0.541,-1.383,0.781,-0.876,-0.023,0.525,2.604,0.88,2.066,-0.954,-0.045,0.448,-1.86,-0.539,-2.801
1640.0,-1.003,0.002,0.244,0.125,-3.843,-1.82,-0.994,0.215,0.001,-0.681,-1.334,0.546,-0.877,-0.02,0.519,1.119,0.908,0.957,-0.95,-0.065,0.437,-8.129,-2.323,-2.109
1660.0,-1.003,-0.003,0.243,0.22,-3.85,-1.929,-0.997,0.216,-0.007,-0.229,-1.392,0.47,-0.878,-0.028,0.52,-0.068,0.91,-0.323,-0.942,-0.09,0.428,-9.267,-2.559,-1.783
1680.0,-0.997,-0.006,0.242,0.82,-3.565,-1.96,-0.994,0.21,-0.006,0.016,-1.14,0.248,-0.879,-0.031,0.521,-0.026,0.838,-1.686,-0.937,-0.094,0.425,-7.554,-2.001,-2.178
1700.0,-0.988,-0.01,0.241,0.856,-3.217,-1.96,-0.99,0.214,-0.012,0.07,-0.84,0.039,-0.878,-0.021,0.513,1.44,0.141,-1.953,-0.941,-0.081,0.418,-8.884,-1.47,-2.95
1720.0,-0.988,-0.014,0.24,0.77,-3.039,-1.842,-0.997,0.207,-0.0,0.07,-0.84,-0.139,-0.876,-0.015,0.512,0.872,-0.223,-1.636,-0.94,-0.079,0.411,-12.361,-1.406,-3.08
1740.0,-0.984,-0.013,0.241,0.77,-2.726,-1.776,-0.999,0.215,-0.01,-0.208,-0.972,-0.076,-0.876,-0.015,0.511,0.42,-0.321,-1.539,-0.934,-0.104,0.411,-10.968,-0.974,-3.01
1760.0,-0.986,-0.014,0.244,0.924,-2.66,-1.621,-0.998,0.21,-0.008,0.396,-1.155,0.247,-0.877,-0.018,0.509,1.24,-0.616,-2.077,-0.934,-0.114,0.412,-4.438,0.635,-2.98
1780.0,-0.99,-0.014,0.248,1.274,-2.593,-1.44,-0.995,0.223,-0.001,0.452,-1.231,0.373,-0.877,-0.017,0.502,3.244,-1.021,-2.172,-0.938,-0.087,0.411,-2.23,2.479,-2.679
1800.0,-0.985,-0.012,0.251,1.33,-2.106,-1.35,-0.993,0.212,-0.007,-0.067,-0.842,0.482,-0.87,-0.005,0.492,3.691,-0.912,-1.509,-0.937,-0.074,0.415,-4.167,2.616,-1.805
1820.0,-0.985,-0.012,0.258,1.387,-1.845,-1.293,-0.996,0.211,-0.008,0.14,-1.05,0.77,-0.869,0.004,0.486,2.61,-0.289,-0.217,-0.942,-0.059,0.411,-10.692,1.911,-0.558
1840.0,-0.989,-0.017,0.26,1.847,-2.033,-1.115,-0.995,0.212,-0.008,0.432,-0.969,0.838,-0.875,0.033,0.491,-0.41,0.55,1.444,-0.945,-0.062,0.404,-19.136,1.108,0.637
1860.0,-0.99,-0.023,0.255,3.118,-3.089,-1.075,-0.988,0.221,0.001,0.627,0.151,0.271,-0.877,0.044,0.522,-10.682,2.071,2.811,-0.939,-0.096,0.403,-20.628,1.562,0.91
1880.0,-0.987,-0.023,0.239,3.64,-3.11,-1.35,-0.983,0.225,-0.002,-1.221,1.6,-0.34,-0.882,0.019,0.522,-12.534,1.8,3.832,-0.939,-0.113,0.411,-16.855,3.751,0.63
1900.0,-0.985,-0.02,0.228,3.436,-0.38,-1.524,-0.995,0.201,-0.009,0.668,2.249,-0.809,-0.882,-0.024,0.511,-8.648,0.317,3.675,-0.949,-0.093,0.421,-16.035,4.725,-0.679
1920.0,-0.987,-0.02,0.234,2.681,2.58,-1.854,-0.994,0.214,-0.01,1.736,2.933,-1.026,-0.88,-0.029,0.509,4.564,-0.522,3.311,-0.96,-0.055,0.429,-21.591,4.59,-0.949
1940.0,-0.995,-0.019,0.246,2.719,3.246,-2.071,-0.995,0.216,-0.005,1.693,3.829,-1.336,-0.876,-0.003,0.512,10.89,-0.525,3.469,-0.968,-0.038,0.435,-36.484,2.717,-0.072
1960.0,-0.994,-0.022,0.251,2.638,3.451,-1.78,-0.992,0.203,-0.014,2.532,4.605,-1.762,-0.882,0.0,0.516,11.742,-1.043,3.844,-0.98,-0.055,0.446,-58.955,-0.363,0.703
1980.0,-0.999,-0.033,0.244,2.619,4.659,-1.47,-0.991,0.206,-0.013,2.73,5.092,-2.443,-0.895,-0.029,0.521,13.698,-1.37,4.627,-0.983,-0.078,0.414,-71.628,-3.218,3.64
2000.0,-1.005,-0.037,0.243,4.464,5.724,-1.47,-0.992,0.214,-0.014,3.229,6.297,-2.59,-0.895,-0.055,0.508,27.427,0.528,5.888,-0.983,-0.074,0.395,-90.86,-5.95,6.23
2020.0,-0.986,-0.041,0.231,5.734,4.351,-1.331,-1.006,0.196,-0.034,3.319,6.176,-2.771,-0.887,-0.024,0.461,36.076,-0.05,6.935,-0.983,-0.081,0.368,-105.808,-10.875,6.366
2040.0,-0.971,-0.049,0.214,5.311,5.365,-1.33,-0.996,0.189,-0.026,3.677,6.464,-2.413,-0.886,0.01,0.432,35.67,1.901,10.346,-0.957,-0.133,0.351,-122.594,-16.226,5.039
2060.0,-0.979,-0.055,0.219,4.499,7.76,-1.543,-0.985,0.186,-0.024,4.024,7.49,-2.066,-0.896,0.017,0.419,31.579,2.911,13.521,-0.947,-0.167,0.352,-130.487,-16.853,2.169
2080.0,-0.978,-0.057,0.225,4.19,8.381,-2.253,-0.973,0.183,-0.029,3.937,9.086,-2.135,-0.903,0.004,0.411,31.702,3.884,14.35,-0.958,-0.157,0.349,-139.517,-19.023,-1.286
2100.0,-0.97,-0.057,0.221,3.012,9.028,-2.38,-0.978,0.221,-0.023,1.996,10.278,-1.598,-0.89,0.0,0.403,31.581,5.61,14.407,-0.964,-0.182,0.327,-145.283,-19.629,-4.39
2120.0,-0.963,-0.055,0.209,0.563,9.834,-2.285,-1.01,0.208,-0.027,-0.981,10.702,0.075,-0.88,0.01,0.405,33.439,6.752,14.382,-0.974,-0.187,0.289,-152.687,-21.313,-8.02
2140.0,-0.968,-0.05,0.204,-0.27,10.209,-2.202,-1.019,0.161,-0.061,-3.057,10.581,2.223,-0.883,0.026,0.415,34.182,9.47,17.798,-0.957,-0.251,0.268,-158.024,-24.29,-12.052
2160.0,-0.979,-0.044,0.204,-0.894,10.677,-2.084,-1.016,0.161,-0.086,-3.561,6.31,5.503,-0.898,0.032,0.423,38.12,10.163,23.812,-0.946,-0.309,0.266,-150.005,-24.279,-14.205
2180.0,-0.987,-0.036,0.198,-1.939,11.366,-1.831,-1.041,0.169,-0.092,-1.476,-6.332,9.858,-0.906,0.06,0.43,44.623,12.794,28.708,-0.968,-0.288,0.267,-140.119,-22.008,-12.517
2200.0,-0.992,-0.029,0.191,-3.476,12.452,-1.36,-1.026,0.174,-0.096,0.146,-13.736,12.714,-0.922,0.082,0.447,53.83,12.81,32.13,-0.966,-0.275,0.227,-139.03,-22.981,-7.546
2220.0,-1.005,-0.022,0.196,-5.858,13.402,-0.705,-1.018,0.199,-0.054,-4.294,-18.556,12.691,-0.914,0.129,0.447,58.1,11.41,32.48,-0.954,-0.277,0.225,-136.151,-24.31,-0.794
2240.0,-1.012,-0.02,0.206,-7.832,13.231,-0.037,-0.991,0.199,-0.103,-2.695,-19.55,11.49,-0.885,0.136,0.452,59.664,11.966,31.268,-0.953,-0.338,0.233,-123.879,-26.089,7.36
2260.0,-1.009,-0.024,0.208,-8.459,11.369,0.651,-0.959,0.253,-0.097,-5.607,-9.507,10.945,-0.887,0.158,0.464,60.338,10.928,30.545,-0.917,-0.318,0.282,-100.701,-22.828,17.401
2280.0,-0.995,-0.025,0.201,-8.462,9.323,1.316,-0.999,0.326,0.022,-21.904,6.426,10.596,-0.882,0.182,0.46,59.736,11.332,30.139,-0.929,-0.257,0.281,-88.152,-19.998,27.697
2300.0,-1.004,-0.027,0.186,-8.866,8.79,1.75,-1.012,0.156,0.01,-22.145,6.519,10.248,-0.887,0.202,0.445,58.2,10.008,28.965,-0.931,-0.274,0.276,-77.291,-18.117,32.818
2320.0,-1.002,-0.038,0.161,-9.238,9.456,1.675,-0.955,0.104,-0.017,2.595,8.83,14.007,-0.875,0.227,0.449,52.752,9.511,26.809,-0.923,-0.325,0.282,-62.443,-15.15,36.525
2340.0,-0.999,-0.031,0.148,-10.682,11.317,1.168,-0.979,0.191,-0.048,12.954,10.685,15.35,-0.891,0.266,0.472,40.016,9.162,25.254,-0.923,-0.334,0.282,-49.515,-12.176,39.091
2360.0,-0.999,-0.009,0.158,-11.063,12.26,1.082,-1.013,0.249,-0.041,10.114,10.424,14.904,-0.896,0.25,0.473,26.716,8.5,24.073,-0.925,-0.331,0.277,-39.179,-10.259,39.397
2380.0,-1.003,0.015,0.163,-13.563,13.252,1.88,-0.978,0.235,-0.031,8.337,10.523,14.096,-0.895,0.242,0.468,23.241,8.526,23.453,-0.91,-0.371,0.304,-23.178,-7.393,37.914
2400.0,-1.02,0.035,0.168,-16.19,13.907,2.321,-0.976,0.227,-0.074,11.732,8.943,12.492,-0.883,0.262,0.464,17.827,8.138,21.624,-0.875,-0.41,0.374,-8.159,-2.798,36.047
2420.0,-1.037,0.054,0.198,-17.108,12.115,2.395,-0.983,0.287,-0.088,13.28,7.249,9.802,-0.861,0.271,0.464,10.691,8.583,18.842,-0.895,-0.427,0.394,6.715,1.038,33.62
2440.0,-1.05,0.063,0.216,-14.224,7.126,2.762,-0.95,0.288,-0.06,6.185,9.598,7.467,-0.859,0.279,0.463,4.162,8.514,15.315,-0.954,-0.418,0.398,13.32,1.805,30.567
2460.0,-1.039,0.047,0.221,-11.377,3.914,3.148,-0.981,0.272,-0.109,2.717,8.057,5.022,-0.851,0.285,0.465,-2.186,7.515,10.275,-0.958,-0.405,0.426,11.719,-0.86,26.07
2480.0,-1.037,0.032,0.221,-9.685,1.644,2.918,-1.003,0.277,-0.112,1.888,7.082,3.125,-0.848,0.289,0.467,-7.415,7.089,3.404,-0.909,-0.432,0.428,14.215,-1.07,21.35
2500.0,-1.049,0.041,0.224,-7.909,0.357,2.815,-0.986,0.237,-0.085,-3.55,7.073,3.026,-0.851,0.304,0.468,-11.566,6.399,-3.097,-0.907,-0.351,0.444,2.184,-2.976,15.519
2520.0,-1.044,0.041,0.254,-5.351,-1.327,2.563,-1.006,0.226,-0.116,2.37,5.103,1.95,-0.865,0.318,0.467,-16.971,4.359,-8.054,-0.937,-0.326,0.465,-10.389,-4.57,9.892
2540.0,-1.038,0.043,0.279,-3.222,-4.254,1.514,-0.999,0.294,-0.119,-1.889,2.286,1.02,-0.881,0.316,0.454,-22.48,1.982,-12.273,-0.963,-0.284,0.444,-31.693,-9.772,6.04
2560.0,-1.014,0.049,0.255,-1.059,-5.943,0.425,-1.0,0.307,-0.119,-6.828,-1.942,0.823,-0.897,0.297,0.437,-22.096,0.948,-16.188,-0.913,-0.3,0.434,-45.473,-11.857,3.638
2580.0,-0.995,0.06,0.238,3.979,-5.886,0.42,-0.977,0.274,-0.086,-0.404,-2.577,0.04,-0.905,0.278,0.429,-18.507,-0.074,-18.576,-0.881,-0.306,0.441,-50.215,-12.022,3.504
2600.0,-0.987,0.077,0.199,6.168,-4.216,0.979,-0.96,0.352,-0.062,0.869,-2.192,-2.202,-0.913,0.261,0.421,-6.769,-2.271,-19.733,-0.88,-0.308,0.426,-48.147,-12.175,5.333
2620.0,-0.978,0.077,0.176,5.415,-3.085,0.886,-0.975,0.245,-0.108,1.556,-1.492,-4.673,-0.905,0.259,0.408,10.555,-5.155,-20.54,-0.845,-0.316,0.418,-41.543,-10.731,7.001
2640.0,-0.961,0.087,0.151,4.335,-0.095,0.298,-0.961,0.262,-0.086,4.768,-1.212,-5.974,-0.896,0.272,0.403,20.153,-7.183,-21.169,-0.822,-0.294,0.436,-32.961,-5.767,7.962
2660.0,-0.958,0.096,0.152,3.245,3.246,-0.364,-0.98,0.294,-0.063,5.322,0.25,-6.656,-0.881,0.284,0.399,23.899,-8.418,-21.123,-0.84,-0.319,0.43,-22.687,-2.36,6.718
2680.0,-0.967,0.097,0.17,2.87,2.806,-1.195,-0.998,0.234,-0.067,6.208,3.11,-7.864,-0.853,0.302,0.389,23.872,-8.562,-20.792,-0.824,-0.326,0.42,-5.497,1.964,5.204
2700.0,-0.981,0.102,0.185,3.532,0.091,-2.28,-0.993,0.245,-0.122,6.531,3.32,-9.615,-0.845,0.302,0.372,19.349,-7.123,-22.376,-0.826,-0.297,0.416,6.92,5.981,3.493
2720.0,-1.014,0.102,0.2,7.147,-2.481,-3.307,-0.984,0.237,-0.104,7.919,3.038,-11.074,-0.87,0.295,0.375,15.921,-5.673,-24.347,-0.869,-0.298,0.422,17.648,7.553,0.992
2740.0,-1.042,0.099,0.198,8.555,-4.451,-4.43,-0.99,0.239,-0.09,10.017,3.649,-13.159,-0.9,0.324,0.411,12.285,-6.582,-28.001,-0.898,-0.294,0.432,23.977,6.171,-1.58
2760.0,-1.049,0.103,0.19,7.997,-5.172,-4.887,-0.991,0.263,-0.111,8.566,4.168,-15.184,-0.915,0.328,0.421,8.928,-9.607,-33.055,-0.907,-0.267,0.43,25.039,4.888,-4.028
2780.0,-1.047,0.111,0.205,5.561,-6.647,-5.129,-0.99,0.226,-0.109,9.92,3.518,-17.204,-0.904,0.312,0.404,4.781,-11.8,-35.896,-0.91,-0.26,0.437,19.595,1.717,-7.896
2800.0,-1.031,0.115,0.209,4.814,-10.097,-5.373,-0.963,0.236,-0.078,14.42,4.5,-20.688,-0.911,0.313,0.404,5.03,-13.238,-35.544,-0.92,-0.289,0.447,18.907,1.073,-13.628
2820.0,-1.015,0.118,0.193,4.55,-11.514,-5.32,-0.949,0.271,-0.068,9.765,9.128,-25.892,-0.906,0.311,0.416,6.047,-13.501,-34.009,-0.923,-0.298,0.447,20.515,-0.575,-18.041
2840.0,-1.007,0.122,0.187,4.715,-12.164,-5.32,-0.997,0.24,-0.097,12.448,9.757,-30.423,-0.914,0.291,0.427,10.492,-13.452,-30.682,-0.926,-0.288,0.445,21.321,-0.91,-22.295
2860.0,-1.031,0.104,0.208,6.675,-14.5,-5.393,-0.983,0.239,-0.078,19.258,13.237,-37.765,-0.927,0.236,0.386,17.71,-13.318,-30.903,-0.944,-0.29,0.433,21.902,-2.009,-25.467
2880.0,-1.038,0.08,0.21,9.305,-16.914,-5.905,-0.971,0.272,-0.054,21.962,21.675,-43.916,-0.948,0.252,0.4,19.012,-12.2,-32.576,-0.945,-0.291,0.417,22.717,-3.707,-27.814
2900.0,-1.037,0.06,0.193,11.633,-17.988,-6.792,-1.012,0.27,-0.056,21.635,28.776,-48.633,-0.947,0.262,0.44,13.025,-13.057,-34.765,-0.928,-0.282,0.408,24.625,-4.06,-30.011
2920.0,-1.042,0.035,0.187,13.396,-19.066,-7.817,-1.09,0.146,-0.061,21.225,34.155,-52.695,-0.956,0.248,0.435,5.779,-16.307,-35.627,-0.912,-0.294,0.388,27.415,-2.731,-32.811
2940.0,-1.035,0.025,0.173,14.807,-19.63,-9.679,-1.106,0.081,-0.04,24.925,40.574,-53.711,-0.959,0.216,0.409,1.532,-18.291,-35.77,-0.905,-0.342,0.364,33.631,0.898,-33.824
2960.0,-1.029,0.02,0.162,15.254,-19.077,-10.981,-1.176,0.097,-0.035,27.125,46.243,-53.55,-0.971,0.199,0.409,-1.031,-17.976,-35.093,-0.913,-0.389,0.351,46.1,5.177,-33.516
2980.0,-1.012,-0.001,0.156,15.535,-15.786,-11.593,-1.244,0.106,-0.063,30.858,51.565,-53.318,-0.987,0.184,0.418,-0.897,-18.803,-31.771,-0.927,-0.425,0.34,64.326,10.755,-31.969
3000.0,-1.005,-0.011,0.143,15.067,-10.645,-11.814,-1.359,0.169,-0.005,67.363,39.06,-48.573,-0.985,0.159,0.425,1.545,-20.426,-27.109,-0.945,-0.429,0.334,80.416,14.642,-31.41
3020.0,-1.011,-0.027,0.125,13.58,-3.99,-11.62,-1.301,0.218,0.037,84.547,36.68,-48.874,-0.965,0.124,0.445,9.746,-21.655,-21.667,-0.979,-0.427,0.326,85.84,15.194,-33.209
3040.0,-0.976,-0.066,0.128,13.79,1.26,-12.11,-0.937,0.156,-0.248,15.681,69.824,-64.805,-0.928,0.101,0.484,17.264,-24.316,-15.584,-0.981,-0.448,0.32,85.848,13.65,-36.659
3060.0,-0.897,-0.143,0.154,16.274,8.519,-13.257,-0.922,0.037,-0.35,-26.297,67.207,-65.183,-0.864,0.155,0.481,13.607,-29.168,-11.304,-0.933,-0.424,0.334,80.537,9.226,-42.032
3080.0,-0.852,-0.207,0.201,18.14,11.94,-13.617,-0.818,-0.044,-0.021,-46.469,30.652,-46.638,-0.784,0.175,0.507,-7.903,-33.441,-3.763,-0.851,-0.419,0.343,70.96,3.439,-50.123
3100.0,-0.85,-0.251,0.239,20.676,9.137,-13.995,-0.789,0.504,0.538,-60.682,-58.199,-4.399,-0.741,0.107,0.588,-11.315,-28.086,8.384,-0.821,-0.495,0.372,67.798,-0.449,-59.397
3120.0,-0.968,-0.259,0.251,21.944,-0.551,-14.675,-0.637,0.454,0.252,-60.218,-103.994,34.703,-0.807,0.108,0.639,-11.428,-21.289,18.293,-0.827,-0.565,0.393,79.317,-0.734,-64.949
3140.0,-1.096,-0.21,0.245,21.84,-11.83,-16.87,-0.892,0.158,0.022,-57.143,-140.07,59.939,-0.915,0.096,0.692,-10.811,-16.947,25.293,-0.915,-0.624,0.401,90.388,-1.548,-66.769
