Millis,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
121440.0,-0.982,0.242,0.117,-2.505,1.625,-0.834,-1.007,0.036,-0.004,-1.123,-3.434,-3.284,-0.006,0.187,0.25,-7.45,-201.174,173.314,-0.808,-0.411,0.738,149.939,-247.993,-112.892
121460.0,-0.978,0.244,0.123,-3.038,2.206,-1.234,-1.005,0.033,-0.003,-1.156,-3.252,-3.1,0.054,0.188,0.213,-9.847,-176.461,159.611,-0.715,-0.333,0.733,157.856,-237.051,-93.009
121480.0,-0.985,0.238,0.116,-3.251,3.14,-1.537,-1.005,0.036,0.003,-1.573,-3.419,-2.787,0.105,0.2,0.205,-20.452,-167.957,139.133,-0.626,-0.175,0.673,148.173,-236.03,-82.843
121500.0,-0.98,0.244,0.111,-4.173,4.163,-2.001,-1.001,0.034,0.009,-1.337,-2.759,-2.617,0.169,0.171,0.254,-23.933,-154.555,122.745,-0.494,-0.136,0.629,127.222,-237.028,-77.226
121520.0,-0.993,0.225,0.107,-4.237,4.313,-2.292,-1.001,0.025,0.002,-0.95,-2.354,-2.438,0.166,0.023,0.243,-12.426,-146.078,109.986,-0.326,-0.142,0.61,118.51,-243.929,-74.191
121540.0,-0.989,0.238,0.108,-3.93,4.445,-2.518,-1.004,0.029,0.003,-0.07,-1.732,-2.171,0.227,0.0,0.143,30.471,-147.666,97.802,-0.19,-0.158,0.639,125.51,-208.67,-60.41
121560.0,-0.983,0.223,0.106,-3.207,4.667,-2.418,-1.005,0.033,0.005,-0.077,-1.445,-2.31,0.384,0.122,0.097,64.074,-146.051,90.402,-0.229,-0.05,0.599,122.5,-212.31,-50.96
121580.0,-0.992,0.222,0.101,-2.153,4.355,-1.931,-1.003,0.03,0.007,-0.888,-0.515,-2.207,0.435,0.197,0.077,64.513,-136.271,87.227,-0.179,0.079,0.571,91.736,-222.261,-45.38
121600.0,-0.994,0.227,0.098,-1.96,4.48,-1.473,-1.002,0.031,-0.003,-0.39,0.125,-1.799,0.457,0.187,0.021,52.28,-130.347,83.641,-0.178,0.174,0.549,42.56,-241.22,-54.04
121620.0,-0.986,0.231,0.1,-1.96,4.48,-1.19,-1.002,0.028,-0.117,-0.21,0.49,-1.689,0.548,0.105,-0.07,44.399,-132.749,77.884,-0.04,0.172,0.461,-31.288,-262.689,-71.029
121640.0,-0.989,0.224,0.094,-2.589,4.619,-0.765,-1.008,0.036,-0.007,-0.158,0.497,-1.82,0.729,0.075,-0.113,42.756,-128.726,73.085,0.141,-0.029,0.428,-42.56,-260.89,-78.54
121660.0,-0.996,0.222,0.087,-2.329,4.32,-0.702,-1.008,0.03,-0.007,0.388,0.542,-1.808,0.827,0.069,-0.13,48.586,-103.284,62.905,0.161,-0.011,0.286,-15.892,-254.675,-79.29
121680.0,-0.995,0.226,0.088,-2.373,4.17,-0.763,-1.01,0.028,-0.01,0.49,0.28,-1.54,0.847,0.108,-0.101,35.851,-73.277,56.91,0.306,0.052,0.11,3.506,-236.439,-85.332
121700.0,-0.997,0.224,0.081,-1.467,3.341,-0.705,-1.006,0.035,-0.002,0.003,0.21,-1.058,0.79,0.06,-0.183,27.915,-72.984,49.04,0.554,0.106,0.025,28.424,-203.407,-89.329
121720.0,-0.995,0.222,0.082,-0.959,3.426,-0.7,-1.005,0.027,-0.002,0.07,0.84,-0.98,0.928,0.071,-0.207,27.827,-60.498,37.313,0.649,0.249,0.006,50.687,-167.058,-81.645
121740.0,-0.994,0.221,0.081,-0.327,2.972,-0.62,-1.007,0.031,-0.005,0.63,1.19,-0.98,0.958,0.149,-0.179,20.864,-43.445,33.425,0.659,0.392,-0.012,59.452,-138.563,-71.649
121760.0,-0.996,0.216,0.08,0.582,2.252,-0.303,-1.003,0.035,-0.013,0.7,1.68,-0.911,0.946,0.147,-0.154,-1.163,-22.417,30.197,0.703,0.406,0.02,46.878,-117.476,-64.84
121780.0,-1.0,0.217,0.076,0.731,1.896,0.275,-1.004,0.037,-0.013,0.7,1.68,-1.106,0.902,0.072,-0.168,-4.903,-23.758,21.847,0.796,0.334,0.035,62.486,-84.76,-53.134
121800.0,-1.0,0.221,0.072,0.527,1.454,0.674,-1.009,0.036,-0.013,0.637,1.743,-0.995,0.981,0.117,-0.144,0.229,-8.803,15.446,0.748,0.433,0.012,75.335,-61.31,-38.609
121820.0,-0.995,0.219,0.073,0.724,0.839,0.8,-1.011,0.034,-0.024,1.115,1.49,-1.112,0.9,0.139,-0.099,-6.783,2.131,11.687,0.681,0.542,-0.005,57.512,-46.479,-28.628
121840.0,-0.994,0.22,0.077,0.879,0.676,0.969,-1.007,0.038,-0.022,0.981,1.047,-1.226,0.904,0.103,-0.096,-4.749,-3.106,6.893,0.725,0.464,-0.027,37.356,-38.126,-25.191
121860.0,-0.994,0.225,0.078,0.588,0.687,1.323,-1.007,0.039,-0.022,0.173,0.353,-1.438,0.982,0.121,-0.099,-1.486,5.339,2.55,0.816,0.408,-0.0,38.113,-19.569,-18.135
121880.0,-0.995,0.229,0.073,-0.815,0.975,1.205,-1.012,0.039,-0.026,-0.449,-0.255,-1.519,0.974,0.155,-0.078,-3.78,14.0,0.91,0.797,0.449,0.039,39.599,-8.706,-9.059
121900.0,-1.001,0.215,0.069,-0.935,0.61,0.645,-1.01,0.039,-0.031,-0.136,-1.101,-1.781,0.928,0.148,-0.049,-12.04,17.99,-2.24,0.729,0.461,0.089,31.185,-5.048,-2.675
121920.0,-0.994,0.227,0.07,0.031,0.28,0.437,-1.011,0.034,-0.03,-0.07,-1.984,-1.788,0.93,0.11,-0.055,-13.58,17.71,-6.3,0.744,0.452,0.098,14.867,-9.29,-1.905
121940.0,-0.991,0.234,0.068,-0.172,0.169,0.167,-1.01,0.033,-0.026,-0.135,-2.663,-1.639,0.926,0.101,-0.055,-10.71,28.0,-10.08,0.87,0.41,0.133,11.433,-2.544,-4.273
121960.0,-0.994,0.223,0.067,-0.937,-0.176,0.0,-1.006,0.034,-0.022,-0.106,-2.87,-1.564,0.875,0.102,-0.045,-13.58,35.98,-13.79,0.848,0.384,0.132,19.431,10.569,-1.512
121980.0,-0.994,0.218,0.067,-0.622,-0.304,0.033,-1.005,0.032,-0.02,0.459,-2.835,-1.714,0.78,0.074,-0.055,-15.712,46.533,-16.524,0.836,0.419,0.137,20.183,16.672,1.339
122000.0,-0.996,0.22,0.067,-0.249,-0.473,0.02,-1.004,0.034,-0.022,0.727,-2.615,-1.82,0.658,0.047,-0.078,-16.37,58.09,-18.037,0.818,0.432,0.151,13.774,21.407,1.432
122020.0,-0.998,0.222,0.067,-0.533,-0.608,-0.175,-1.01,0.036,-0.021,0.433,-2.875,-1.804,0.528,0.032,-0.123,-16.783,70.39,-18.221,0.824,0.425,0.182,9.225,27.274,1.74
122040.0,-0.997,0.222,0.062,-0.905,-0.979,-0.348,-1.012,0.034,-0.022,0.283,-3.317,-1.68,0.431,0.018,-0.17,-15.977,84.469,-14.518,0.84,0.467,0.185,6.852,35.276,3.976
122060.0,-1.0,0.219,0.06,-0.668,-1.776,-0.596,-1.01,0.036,-0.031,0.697,-4.018,-1.681,0.426,0.065,-0.089,-23.536,108.296,-9.026,0.811,0.478,0.168,-1.346,43.636,6.504
122080.0,-0.999,0.221,0.063,-0.057,-2.374,-0.59,-1.012,0.039,-0.027,0.35,-4.516,-1.906,0.266,0.074,-0.025,-44.03,133.35,-3.71,0.712,0.449,0.143,-8.31,52.174,9.25
122100.0,-1.0,0.217,0.062,0.013,-2.768,-0.331,-1.007,0.044,-0.022,0.351,-5.415,-2.419,0.131,-0.008,-0.01,-54.836,140.639,-4.844,0.594,0.43,0.099,-16.381,58.587,11.255
122120.0,-0.999,0.216,0.062,-0.446,-3.217,0.097,-1.006,0.031,-0.016,0.446,-5.525,-2.657,0.164,-0.032,-0.02,-43.295,150.683,-7.945,0.59,0.409,0.101,-23.948,64.704,12.451
122140.0,-0.999,0.219,0.065,-0.606,-3.689,0.384,-1.005,0.033,-0.016,0.75,-5.314,-2.565,0.3,0.049,-0.0,-39.333,171.629,-11.018,0.569,0.372,0.102,-29.493,78.174,13.511
122160.0,-1.001,0.208,0.065,0.292,-4.167,0.72,-1.001,0.029,-0.01,0.946,-4.705,-2.426,0.302,0.125,0.01,-54.671,212.749,-16.79,0.474,0.313,0.08,-35.199,95.405,13.005
122180.0,-0.997,0.215,0.067,0.34,-4.41,0.839,-0.998,0.029,-0.008,1.141,-4.165,-2.388,0.198,0.085,0.021,-82.103,249.586,-28.004,0.288,0.249,0.048,-42.593,108.994,10.556
122200.0,-0.994,0.222,0.072,0.001,-4.407,0.763,-0.999,0.034,-0.016,1.538,-3.559,-2.449,0.14,-0.005,0.088,-88.313,284.046,-43.598,0.139,0.191,0.006,-58.309,118.874,6.151
122220.0,-0.991,0.226,0.073,0.12,-4.273,0.701,-1.005,0.035,-0.013,1.384,-3.49,-2.375,0.074,-0.067,0.281,-84.458,329.949,-64.694,0.138,0.147,0.0,-79.496,129.86,-1.485
122240.0,-0.993,0.212,0.074,0.822,-4.338,0.7,-1.002,0.027,-0.006,0.56,-2.73,-2.24,-0.12,-0.077,0.47,-60.716,376.527,-100.12,0.192,0.104,0.038,-91.519,158.54,-10.996
122260.0,-0.995,0.219,0.075,0.782,-4.282,0.7,-1.009,0.031,-0.017,1.325,-2.59,-2.101,-0.377,-0.031,0.623,-13.882,398.753,-146.576,0.196,0.064,0.095,-92.05,200.91,-15.514
122280.0,-0.993,0.225,0.067,0.293,-3.861,0.437,-1.015,0.033,-0.021,1.12,-2.87,-2.17,-0.611,0.138,1.005,39.599,386.32,-194.735,0.097,0.066,0.074,-91.718,242.604,-14.822
122300.0,-0.999,0.211,0.07,0.343,-4.043,0.35,-1.008,0.033,-0.023,1.054,-3.351,-1.959,-0.627,0.521,1.264,35.867,345.196,-237.405,0.014,0.071,0.047,-101.677,293.391,-9.659
122320.0,-1.002,0.209,0.067,1.474,-4.789,0.611,-1.012,0.027,-0.017,1.33,-4.06,-1.68,-0.683,0.735,0.873,-44.828,396.783,-260.629,-0.007,0.032,0.081,-111.117,345.643,1.948
122340.0,-1.004,0.216,0.068,1.61,-5.334,1.01,-1.009,0.028,-0.021,1.701,-4.412,-1.569,-1.236,0.534,0.537,-94.44,429.803,-279.804,-0.039,-0.045,0.186,-118.967,404.464,19.693
122360.0,-1.003,0.214,0.067,1.333,-5.914,1.05,-1.003,0.031,-0.021,1.817,-4.68,-1.408,-1.659,0.177,0.562,-96.564,378.518,-286.668,-0.302,-0.133,0.385,-118.761,473.17,42.359
122380.0,-0.999,0.208,0.071,1.521,-6.975,1.405,-0.998,0.039,-0.004,1.638,-4.311,-1.833,-1.428,-0.099,1.042,-61.601,371.561,-265.527,-0.931,-0.155,0.61,-118.316,483.182,75.116
122400.0,-0.99,0.208,0.079,2.152,-6.666,2.025,-1.004,0.035,0.001,2.082,-3.254,-2.213,-1.892,-0.348,0.862,18.708,448.38,-265.047,-1.158,-0.102,0.66,-141.657,445.368,99.163
122420.0,-0.995,0.203,0.074,3.268,-7.22,2.925,-0.997,0.029,-0.005,1.979,-2.076,-2.192,-2.27,-0.437,0.63,123.253,461.125,-273.554,-1.109,-0.269,0.533,-201.012,433.563,118.098
122440.0,-1.0,0.217,0.079,2.353,-7.682,3.683,-0.997,0.028,-0.002,2.352,-1.15,-2.366,-2.702,-0.323,0.253,260.795,456.201,-286.548,-1.297,-0.913,0.335,-183.752,454.862,147.131
122460.0,-0.992,0.223,0.083,1.609,-8.018,4.083,-1.002,0.032,0.006,1.948,-0.206,-2.711,-3.016,0.004,0.255,376.72,378.271,-297.276,-1.814,-0.998,0.256,-95.896,482.782,164.466
122480.0,-0.989,0.21,0.089,2.316,-7.845,4.569,-1.003,0.03,-0.001,2.364,1.077,-2.575,-2.95,0.38,0.183,423.892,329.573,-298.756,-2.2,-0.59,0.191,-93.74,486.203,162.77
122500.0,-0.989,0.216,0.088,2.994,-7.492,4.681,-1.008,0.027,-0.013,3.021,1.251,-2.223,-2.833,0.554,0.133,414.574,266.8,-288.274,-2.607,-0.056,0.102,-255.032,454.353,128.915
122520.0,-0.992,0.23,0.087,2.732,-7.09,4.483,-1.017,0.03,-0.026,2.59,0.618,-1.753,-2.529,0.736,0.203,356.701,200.343,-274.143,-3.008,-0.092,-0.047,-437.517,392.605,98.278
122540.0,-0.998,0.227,0.092,1.811,-7.091,3.929,-1.018,0.037,-0.032,0.893,-0.871,-1.552,-2.277,0.887,0.385,251.86,148.26,-259.56,-3.244,-0.681,-0.225,-583.405,319.752,83.037
122560.0,-0.995,0.219,0.096,1.746,-7.016,3.717,-1.01,0.034,-0.025,0.529,-1.672,-1.855,-2.003,0.963,0.562,90.373,109.965,-236.448,-3.18,-1.108,-0.374,-625.972,224.925,82.258
122580.0,-0.99,0.222,0.097,2.037,-6.561,3.806,-1.004,0.031,-0.017,0.825,-1.674,-2.265,-1.802,0.973,0.636,-48.024,74.117,-201.029,-2.703,-1.311,-0.412,-609.45,169.958,86.171
122600.0,-0.986,0.23,0.103,1.865,-5.553,3.613,-1.004,0.03,-0.013,1.166,-1.308,-2.505,-1.582,0.869,0.653,-165.455,56.258,-162.844,-2.365,-1.344,-0.319,-537.001,146.646,82.605
122620.0,-0.98,0.24,0.105,1.006,-4.105,2.81,-1.006,0.034,-0.013,1.049,-1.009,-2.793,-1.441,0.669,0.659,-229.914,31.494,-118.82,-2.171,-1.387,-0.144,-455.247,133.906,81.287
122640.0,-0.975,0.24,0.11,-0.009,-2.407,1.806,-1.009,0.039,-0.018,0.051,-0.99,-2.912,-1.191,0.369,0.689,-220.301,15.659,-82.954,-1.954,-1.482,0.128,-310.1,131.25,94.918
122660.0,-0.976,0.243,0.108,-0.764,-0.797,0.622,-1.013,0.035,-0.026,-1.793,-1.25,-2.71,-0.999,0.112,0.704,-150.22,20.893,-57.213,-1.608,-1.293,0.269,-137.614,146.185,97.813
122680.0,-0.976,0.249,0.106,-1.562,0.601,-0.92,-1.016,0.03,-0.037,-2.679,-2.631,-2.594,-0.976,-0.0,0.728,-58.95,12.24,-35.117,-1.45,-1.212,0.42,-36.696,156.547,95.817
122700.0,-0.979,0.251,0.101,-2.971,2.129,-2.681,-1.021,0.027,-0.048,-2.996,-5.191,-2.084,-0.93,0.085,0.739,7.586,-4.39,-23.742,-1.36,-1.078,0.599,46.62,159.632,86.741
122720.0,-0.993,0.242,0.09,-3.758,2.358,-4.091,-1.022,0.034,-0.052,-3.314,-7.959,-1.888,-0.838,0.174,0.692,46.02,-14.251,-5.594,-1.237,-0.854,0.749,94.914,149.096,77.328
122740.0,-1.005,0.225,0.08,-3.693,1.477,-4.687,-1.019,0.042,-0.046,-4.217,-10.496,-2.451,-0.877,0.325,0.594,54.423,-27.894,14.943,-1.138,-0.48,0.826,94.247,130.664,66.136
122760.0,-1.004,0.209,0.074,-2.825,0.167,-4.438,-1.015,0.042,-0.03,-4.594,-12.248,-3.127,-0.956,0.443,0.524,37.419,-48.797,38.039,-1.107,-0.256,0.977,52.241,99.226,53.015
122780.0,-1.003,0.199,0.076,-2.024,-1.052,-2.723,-1.007,0.029,-0.017,-3.659,-12.759,-3.277,-1.03,0.452,0.434,9.782,-66.001,61.693,-1.071,-0.195,1.033,4.618,55.06,40.778
122800.0,-1.011,0.197,0.075,-1.632,-2.589,-0.752,-1.005,0.012,-0.001,-1.941,-12.765,-2.946,-1.092,0.422,0.392,-13.369,-78.564,83.579,-0.98,-0.244,0.98,-28.561,1.642,26.038
122820.0,-1.015,0.196,0.071,-0.887,-4.279,0.739,-1.003,0.016,0.005,-0.709,-11.778,-2.611,-1.211,0.346,0.414,-36.558,-96.511,103.509,-0.968,-0.467,0.76,-17.996,-23.164,12.228
122840.0,-1.002,0.2,0.078,0.645,-5.667,1.759,-0.991,0.01,0.025,0.147,-9.827,-2.219,-1.366,0.259,0.531,-65.718,-124.262,122.113,-1.034,-0.514,0.624,24.499,-43.541,-2.343
122860.0,-0.994,0.208,0.09,0.963,-6.515,2.546,-0.995,0.015,0.017,1.943,-7.554,-1.596,-1.456,0.131,0.587,-86.667,-141.107,144.94,-1.082,-0.447,0.505,58.822,-66.823,-17.877
122880.0,-0.993,0.209,0.093,1.166,-6.991,3.235,-0.998,0.022,0.026,2.448,-5.841,-1.544,-1.647,-0.004,0.592,-86.042,-151.994,166.828,-1.09,-0.445,0.427,73.159,-87.225,-33.749
122900.0,-0.989,0.223,0.094,1.676,-6.547,3.432,-0.996,0.026,0.022,1.988,-3.389,-1.337,-1.759,-0.146,0.549,-70.309,-168.553,180.053,-1.106,-0.554,0.302,112.49,-96.6,-44.38
122920.0,-0.985,0.228,0.101,1.176,-6.529,2.929,-1.0,0.02,0.021,1.476,-1.874,-1.243,-1.784,-0.258,0.525,-39.655,-191.691,184.29,-1.37,-0.622,0.321,173.548,-108.19,-50.341
122940.0,-0.992,0.218,0.104,1.951,-6.696,2.52,-1.009,0.027,0.003,1.609,-1.133,-1.121,-1.764,-0.301,0.603,2.059,-199.691,183.953,-1.436,-0.602,0.356,227.817,-120.673,-54.884
122960.0,-0.986,0.213,0.104,1.901,-5.409,2.515,-1.01,0.029,0.002,1.402,-0.98,-1.12,-1.781,-0.27,0.648,42.379,-199.454,180.057,-1.671,-0.534,0.338,261.844,-139.82,-60.084
122980.0,-0.982,0.23,0.109,1.951,-4.387,2.421,-1.008,0.026,-0.005,1.4,-0.98,-0.84,-1.838,-0.177,0.688,78.853,-203.885,178.088,-1.994,-0.436,0.234,278.88,-174.79,-61.46
123000.0,-0.986,0.231,0.103,1.412,-3.573,1.541,-1.01,0.033,-0.003,0.687,-1.278,-0.889,-1.826,-0.096,0.71,117.024,-205.831,179.3,-2.119,-0.313,0.154,263.943,-205.1,-63.145
123020.0,-0.985,0.224,0.105,0.742,-2.94,1.088,-1.006,0.03,0.001,0.944,-1.438,-1.527,-1.896,0.119,0.656,150.26,-213.31,194.882,-2.129,-0.172,0.104,209.364,-248.109,-69.944
123040.0,-0.991,0.219,0.101,0.35,-2.17,0.98,-1.011,0.035,-0.001,0.867,-1.727,-2.084,-1.827,0.268,0.692,143.591,-221.053,218.2,-1.961,-0.192,0.109,128.333,-274.776,-78.733
123060.0,-0.985,0.236,0.112,-0.024,-1.278,0.315,-1.01,0.031,0.001,0.786,-1.463,-2.483,-1.8,0.313,0.707,142.578,-218.857,241.854,-1.883,-0.307,0.132,82.088,-287.444,-76.978
123080.0,-0.985,0.236,0.104,-0.58,-0.26,-0.436,-1.006,0.027,0.003,0.294,-1.094,-2.644,-1.714,0.45,0.649,146.619,-220.806,266.959,-1.799,-0.526,0.204,81.275,-289.657,-70.996
123100.0,-0.991,0.224,0.1,-0.699,-0.157,-1.396,-1.001,0.028,0.006,0.397,-0.395,-2.86,-1.685,0.6,0.667,125.722,-216.836,283.381,-1.706,-0.634,0.25,94.206,-288.205,-61.752
123120.0,-0.993,0.223,0.098,-0.141,0.229,-1.982,-1.005,0.024,-0.001,1.167,-0.32,-3.108,-1.62,0.542,0.6,118.535,-217.895,298.355,-1.691,-0.584,0.303,98.049,-286.858,-58.334
123140.0,-0.99,0.218,0.103,0.616,0.869,-2.443,-1.011,0.027,-0.005,1.274,-0.406,-3.15,-1.51,0.649,0.573,115.497,-229.063,313.626,-1.679,-0.529,0.36,80.311,-289.121,-62.957
123160.0,-0.996,0.217,0.099,0.453,1.166,-2.391,-1.006,0.027,0.002,1.076,-0.27,-3.273,-1.296,0.676,0.492,84.43,-234.344,317.873,-1.647,-0.653,0.43,52.824,-296.379,-78.942
123180.0,-0.996,0.216,0.094,0.633,1.08,-2.49,-1.003,0.023,0.003,1.319,0.222,-3.504,-1.13,0.593,0.488,80.488,-228.509,316.79,-1.546,-0.745,0.447,51.271,-295.965,-93.225
123200.0,-0.994,0.21,0.091,1.196,1.139,-2.52,-1.006,0.023,-0.005,1.738,0.384,-3.57,-0.893,0.525,0.45,87.623,-231.866,309.028,-1.409,-0.665,0.503,66.946,-290.88,-99.063
123220.0,-0.992,0.215,0.093,1.034,1.436,-2.278,-1.01,0.024,-0.012,1.723,0.073,-3.57,-0.49,0.537,0.438,80.284,-218.328,292.265,-1.3,-0.518,0.574,54.894,-297.4,-109.791
123240.0,-0.996,0.214,0.092,0.682,1.56,-2.143,-1.009,0.025,-0.009,1.183,-0.14,-3.504,-0.264,0.54,0.421,58.074,-195.926,269.355,-1.146,-0.55,0.58,32.547,-296.907,-125.522
123260.0,-0.995,0.207,0.086,0.393,1.787,-2.021,-1.005,0.027,-0.004,0.496,-0.063,-3.36,-0.161,0.533,0.431,34.335,-191.724,246.139,-1.024,-0.597,0.581,37.976,-293.178,-134.732
123280.0,-0.991,0.207,0.088,0.547,1.988,-1.758,-1.005,0.022,-0.009,-0.009,0.35,-3.375,-0.014,0.449,0.444,16.13,-177.061,220.886,-0.847,-0.555,0.61,56.867,-285.677,-138.283
123300.0,-0.989,0.21,0.091,0.567,2.59,-1.309,-1.008,0.019,-0.01,-0.135,0.424,-3.384,0.09,0.37,0.4,13.17,-165.897,194.546,-0.639,-0.372,0.675,67.57,-273.932,-138.049
123320.0,-0.992,0.214,0.085,-0.32,3.291,-1.12,-1.009,0.018,-0.011,0.251,0.732,-3.083,0.184,0.336,0.349,20.883,-150.235,173.471,-0.477,-0.28,0.712,70.938,-258.549,-136.678
123340.0,-0.992,0.209,0.081,-0.985,3.651,-1.204,-1.009,0.015,-0.013,0.04,0.915,-2.621,0.197,0.337,0.308,16.967,-134.816,155.946,-0.338,-0.327,0.729,75.424,-248.152,-135.877
123360.0,-0.994,0.203,0.08,-0.875,3.92,-1.363,-1.005,0.02,-0.014,0.311,1.26,-2.05,0.21,0.278,0.262,12.721,-132.254,145.174,-0.142,-0.297,0.783,90.894,-228.792,-132.252
123380.0,-0.993,0.206,0.08,-0.731,4.332,-1.637,-1.008,0.016,-0.015,0.0,1.261,-1.667,0.269,0.257,0.232,17.197,-122.945,138.324,-0.03,-0.253,0.84,122.731,-183.089,-121.94
123400.0,-0.991,0.206,0.08,-0.706,5.233,-2.023,-1.01,0.016,-0.016,0.153,1.411,-1.454,0.304,0.259,0.166,12.901,-111.849,131.381,-0.093,-0.155,0.849,158.733,-166.828,-103.453
123420.0,-0.995,0.202,0.075,-0.436,5.489,-2.134,-1.004,0.017,-0.026,0.751,1.66,-1.05,0.319,0.222,0.133,3.669,-108.013,126.496,-0.141,-0.045,0.812,145.692,-166.091,-89.344
123440.0,-0.997,0.208,0.071,-0.266,5.625,-2.083,-1.012,0.025,-0.026,0.924,0.961,-1.05,0.34,0.152,0.069,1.856,-97.987,119.66,-0.066,0.059,0.713,133.579,-173.27,-80.571
123460.0,-1.002,0.2,0.061,-0.171,5.678,-1.615,-1.008,0.026,-0.027,-0.068,0.77,-1.054,0.383,0.022,-0.076,1.401,-109.813,114.236,0.018,0.147,0.613,98.774,-177.815,-75.198
123480.0,-1.006,0.188,0.056,-0.24,4.81,-1.27,-1.004,0.017,-0.016,0.376,0.847,-1.54,0.557,-0.02,-0.082,16.202,-97.324,104.181,0.064,0.154,0.552,72.432,-179.576,-72.544
123500.0,-1.002,0.198,0.056,0.031,4.205,-0.941,-1.011,0.022,-0.029,0.91,1.118,-1.541,0.591,-0.001,-0.136,14.741,-72.574,96.949,0.086,0.09,0.472,67.871,-179.391,-66.148
123520.0,-1.003,0.197,0.054,-0.445,3.784,-0.406,-1.007,0.024,-0.032,0.829,0.682,-1.833,0.639,-0.032,-0.178,21.841,-82.547,83.024,0.143,0.11,0.382,66.123,-179.626,-63.035
123540.0,-1.004,0.199,0.053,-0.909,2.592,0.179,-1.003,0.019,-0.027,-0.042,0.441,-2.03,0.832,0.039,-0.164,10.044,-66.796,76.009,0.253,0.164,0.299,57.827,-171.451,-61.932
123560.0,-1.006,0.186,0.05,-0.83,2.766,1.152,-1.001,0.017,-0.016,-0.452,1.044,-2.015,0.832,-0.014,-0.136,-3.22,-33.772,65.971,0.299,0.187,0.234,51.329,-163.353,-61.74
123580.0,-0.999,0.203,0.053,-1.743,2.351,1.524,-1.004,0.01,-0.02,0.28,1.82,-1.75,0.804,-0.088,-0.121,-2.904,-30.463,51.486,0.348,0.284,0.143,34.236,-158.225,-62.124
123600.0,-0.969,0.196,0.054,-1.61,4.62,1.19,-1.006,0.019,-0.025,1.05,2.38,-1.54,0.864,-0.088,-0.115,11.517,-29.501,39.922,0.439,0.35,0.105,1.297,-150.633,-68.679
123620.0,-1.002,0.195,0.051,-2.45,2.66,2.03,-1.006,0.02,-0.034,0.42,2.52,-1.54,0.929,0.003,-0.107,19.803,-10.075,32.049,0.586,0.364,0.062,-15.608,-131.197,-71.677
123640.0,-1.002,0.207,0.047,-3.57,3.08,1.82,-1.003,0.026,-0.032,-1.096,2.446,-1.25,0.899,0.028,-0.062,9.185,-5.134,25.38,0.71,0.338,-0.015,-18.443,-100.337,-71.441
123660.0,-0.996,0.208,0.047,-3.773,3.08,0.865,-1.008,0.011,-0.04,-1.59,2.327,-1.046,0.913,0.01,-0.04,-2.273,-5.104,17.912,0.724,0.321,-0.027,6.435,-72.585,-61.779
123680.0,-0.998,0.194,0.048,-2.783,2.884,0.23,-1.007,0.018,-0.05,-1.19,1.61,-0.49,0.979,-0.002,-0.016,-3.613,-2.718,10.485,0.698,0.417,0.008,28.017,-50.6,-49.779
123700.0,-0.994,0.199,0.029,-0.251,6.734,0.463,-1.014,0.021,-0.053,-0.7,0.35,-0.35,0.995,0.001,-0.007,-0.679,7.264,3.304,0.721,0.496,0.06,33.545,-33.083,-43.285
123720.0,-0.997,0.201,0.041,-1.577,3.706,0.391,-1.012,0.027,-0.05,-0.909,-0.806,-0.78,0.958,0.005,-0.01,1.707,15.559,-3.983,0.737,0.527,0.116,37.949,-20.047,-36.379
123740.0,-1.008,0.2,0.034,-2.497,1.836,0.019,-1.009,0.02,-0.052,-0.851,-1.784,-0.839,0.939,0.012,-0.012,1.237,19.058,-10.035,0.733,0.553,0.22,36.968,-7.63,-29.6
123760.0,-1.005,0.194,0.035,-1.613,0.998,0.263,-1.011,0.021,-0.048,-0.245,-2.99,-0.719,0.94,0.018,-0.018,-3.433,27.918,-14.632,0.709,0.551,0.29,27.803,-7.692,-25.098
123780.0,-1.009,0.187,0.03,-0.796,0.125,0.767,-1.01,0.021,-0.047,-0.08,-3.658,-0.426,0.88,0.014,-0.017,-10.061,44.742,-18.771,0.736,0.564,0.315,15.917,-7.768,-21.917
123800.0,-1.008,0.199,0.034,-1.147,-0.615,1.191,-1.009,0.02,-0.042,-0.003,-4.119,-0.698,0.75,-0.005,-0.018,-17.371,59.97,-23.438,0.757,0.625,0.29,9.605,-7.641,-15.904
123820.0,-1.007,0.197,0.031,-1.778,-1.538,1.476,-1.012,0.026,-0.04,0.069,-4.253,-0.581,0.637,-0.043,-0.034,-21.078,73.135,-27.91,0.788,0.614,0.297,0.798,-4.172,-6.326
123840.0,-1.004,0.186,0.031,-1.57,-1.998,1.938,-1.012,0.011,-0.039,-0.1,-4.544,-0.13,0.509,-0.064,-0.074,-24.754,93.595,-31.661,0.779,0.563,0.292,0.149,-0.605,1.038
123860.0,-1.009,0.187,0.032,-0.702,-2.946,2.357,-1.006,0.02,-0.039,-17.655,-4.413,0.559,0.411,-0.066,-0.077,-37.266,111.255,-35.791,0.81,0.489,0.271,1.206,11.469,1.717
